mav1_Minasunda.txt
((1.0, -3.602878848596447e-07, 1.7819458264511923e-07, -119.1019287109375), (3.602876006425504e-07, 1.0, 1.6334712427124032e-06, -72.85294342041016), (-1.7819517950101726e-07, -1.6334712427124032e-06, 1.0, -155.53424072265625), (0.0, 0.0, 0.0, 1.0))
((1.0, -3.602878848596447e-07, 1.7819458264511923e-07, -102.0750732421875), (3.602876006425504e-07, 1.0, 1.6334712427124032e-06, -72.85294342041016), (-1.7819517950101726e-07, -1.6334712427124032e-06, 1.0, -155.53424072265625), (0.0, 0.0, 0.0, 1.0))
((1.0, 2.096859645916993e-07, 7.790436598043016e-07, -84.83566284179688), (-2.09685680374605e-07, 1.0, -3.691763765800715e-07, -72.85295104980469), (-7.790437734911393e-07, 3.6917620604981494e-07, 1.0, -155.53424072265625), (0.0, 0.0, 0.0, 1.0))
((1.0, -3.602878848596447e-07, 1.7819458264511923e-07, -67.38400268554688), (3.602876006425504e-07, 1.0, 1.6334712427124032e-06, -72.85294342041016), (-1.7819517950101726e-07, -1.6334712427124032e-06, 1.0, -155.53424072265625), (0.0, 0.0, 0.0, 1.0))
((1.0, -3.5105685469716263e-07, 1.8009299651566835e-07, -50.06255340576172), (3.5105657048006833e-07, 1.0, 1.585368863743497e-06, -72.85294342041016), (-1.8009356494985695e-07, -1.585368863743497e-06, 1.0, -155.53424072265625), (0.0, 0.0, 0.0, 1.0))
((0.9999972581863403, -0.0023350506089627743, -0.00029154695221222937, 14.498263359069824), (0.002339733764529228, 0.9998483657836914, 0.017254790291190147, -6.881074905395508), (0.00025121195358224213, -0.017255423590540886, 0.9998511075973511, 2.9112653732299805), (0.0, 0.0, 0.0, 1.0))
((-0.9999216198921204, -0.013056183233857155, -0.00017037215002346784, 14.467338562011719), (0.013057188130915165, -0.9997758865356445, -0.01707218587398529, 7.008803844451904), (5.256402073428035e-05, -0.017072955146431923, 0.9998542666435242, 2.9110922813415527), (0.0, 0.0, 0.0, 1.0))
((0.9999998807907104, 0.00044753754627890885, -1.6733660231693648e-05, -84.58055877685547), (-0.0004471859720069915, 0.9998536705970764, 0.01709996722638607, -82.40482330322266), (2.4384089556406252e-05, -0.017099957913160324, 0.999853789806366, -155.4364776611328), (0.0, 0.0, 0.0, 1.0))
((1.0, -0.00023284793132916093, 3.045844096050132e-05, -67.22942352294922), (0.00023229329963214695, 0.9998539090156555, 0.017092594876885414, -82.40443420410156), (-3.4433967812219635e-05, -0.017092587426304817, 0.9998539090156555, -155.43649291992188), (0.0, 0.0, 0.0, 1.0))
((0.9999992847442627, -0.0012018387205898762, -2.9123155400156975e-05, -50.081268310546875), (0.001202161074616015, 0.9998528957366943, 0.017109056934714317, -82.4045639038086), (8.55654252518434e-06, -0.017109079286456108, 0.9998536109924316, -155.4364776611328), (0.0, 0.0, 0.0, 1.0))
((1.0, -2.1448114750910463e-07, 6.088557142902573e-07, -119.26049041748047), (2.1447995379730855e-07, 1.0, 1.9711237655428704e-06, -64.60810852050781), (-6.088561690376082e-07, -1.9711237655428704e-06, 1.0, -156.7769012451172), (0.0, 0.0, 0.0, 1.0))
((1.0, -2.1461066523897898e-07, 6.087686301725626e-07, -101.98451232910156), (2.146094715271829e-07, 1.0, 1.9718311250471743e-06, -64.60810852050781), (-6.087690849199134e-07, -1.9718311250471743e-06, 1.0, -156.7769012451172), (0.0, 0.0, 0.0, 1.0))
((1.0, -2.1461066523897898e-07, 6.087686301725626e-07, -84.85054016113281), (2.146094715271829e-07, 1.0, 1.9718311250471743e-06, -64.60810852050781), (-6.087690849199134e-07, -1.9718311250471743e-06, 1.0, -156.7769012451172), (0.0, 0.0, 0.0, 1.0))
((1.0, -2.1461066523897898e-07, 6.087686301725626e-07, -67.50416564941406), (2.146094715271829e-07, 1.0, 1.9718311250471743e-06, -64.60810852050781), (-6.087690849199134e-07, -1.9718311250471743e-06, 1.0, -156.7769012451172), (0.0, 0.0, 0.0, 1.0))
((1.0, -2.1282360762597818e-07, 6.077208354327013e-07, -50.0667839050293), (2.128224139141821e-07, 1.0, 1.9576998511183774e-06, -64.60810852050781), (-6.077212901800522e-07, -1.9576998511183774e-06, 1.0, -156.7769012451172), (0.0, 0.0, 0.0, 1.0))
((1.0, 2.6345382764247915e-08, -2.3074625232766266e-07, -119.26530456542969), (-2.634655515976192e-08, 1.0, -5.083213181933388e-06, -58.0114631652832), (2.307461102191155e-07, 5.083213181933388e-06, 1.0, -156.7769012451172), (0.0, 0.0, 0.0, 1.0))
((1.0, 2.2403191801689815e-10, -4.863848435121554e-09, -102.04205322265625), (-2.2403189026132253e-10, 1.0, 5.186989504579742e-09, -58.01145935058594), (4.863848435121554e-09, -5.186989504579742e-09, 1.0, -156.7769012451172), (0.0, 0.0, 0.0, 1.0))
((1.0, 2.6343633052761106e-08, -2.3072475130447856e-07, -85.0096435546875), (-2.634480544827511e-08, 1.0, -5.08361927131773e-06, -58.0114631652832), (2.307246091959314e-07, 5.08361927131773e-06, 1.0, -156.7769012451172), (0.0, 0.0, 0.0, 1.0))
((1.0, -5.491261889645216e-10, 8.6244028807414e-08, -67.6668701171875), (5.491330723472743e-10, 1.0, -8.016434094315628e-08, -58.01145935058594), (-8.6244028807414e-08, 8.016434094315628e-08, 1.0, -156.7769012451172), (0.0, 0.0, 0.0, 1.0))
((1.0, 1.834778884379773e-09, -1.2308069585742487e-07, -50.147830963134766), (-1.8347711128186006e-09, 1.0, 6.352437509349329e-08, -58.01145935058594), (1.2308069585742487e-07, -6.352437509349329e-08, 1.0, -156.7769012451172), (0.0, 0.0, 0.0, 1.0))
((1.0, 0.0, 0.0, -119.10736083984375), (0.0, 1.0, 0.0, -89.84278869628906), (0.0, 0.0, 1.0, -156.472900390625), (0.0, 0.0, 0.0, 1.0))
((1.0, 0.0, 0.0, -102.4154052734375), (0.0, 1.0, 0.0, -89.84278869628906), (0.0, 0.0, 1.0, -156.472900390625), (0.0, 0.0, 0.0, 1.0))
((1.0, 0.0, 0.0, -84.57070922851562), (0.0, 1.0, 0.0, -89.84278869628906), (0.0, 0.0, 1.0, -156.472900390625), (0.0, 0.0, 0.0, 1.0))
((1.0, 0.0, 0.0, -67.22300720214844), (0.0, 1.0, 0.0, -89.84278869628906), (0.0, 0.0, 1.0, -156.472900390625), (0.0, 0.0, 0.0, 1.0))
((1.0, 0.0, 0.0, -50.07801818847656), (0.0, 1.0, 0.0, -89.84278869628906), (0.0, 0.0, 1.0, -156.472900390625), (0.0, 0.0, 0.0, 1.0))
