Sym 24a Dominoraster_Mabe.txt
((0.9230769276618958, 0.0, 0.3846154510974884, 14.5), (0.0, 1.0, 0.0, -6.5), (-0.3846154510974884, 0.0, 0.9230769276618958, 3.5999999046325684), (0.0, 0.0, 0.0, 1.0))
((0.9230769276618958, 0.0, 0.3846154510974884, 8.0), (0.0, 1.0, 0.0, -6.5), (-0.3846154510974884, 0.0, 0.9230769276618958, 3.5999999046325684), (0.0, 0.0, 0.0, 1.0))
((0.9230769276618958, 0.0, 0.3846154510974884, 1.5), (0.0, 1.0, 0.0, -6.5), (-0.3846154510974884, 0.0, 0.9230769276618958, 3.5999999046325684), (0.0, 0.0, 0.0, 1.0))
((0.9230769276618958, 0.0, 0.3846154510974884, -5.0), (0.0, 1.0, 0.0, -6.5), (-0.3846154510974884, 0.0, 0.9230769276618958, 3.5999999046325684), (0.0, 0.0, 0.0, 1.0))
((0.9230769276618958, 0.0, 0.3846154510974884, -11.5), (0.0, 1.0, 0.0, -6.5), (-0.3846154510974884, 0.0, 0.9230769276618958, 3.5999999046325684), (0.0, 0.0, 0.0, 1.0))
((0.8348624110221863, 7.67985142147154e-09, -0.5504586696624756, 12.300000190734863), (-9.755711793957289e-09, 1.0, -8.44433689639601e-10, 0.0), (0.5504586696624756, 6.075102643166019e-09, 0.8348624110221863, 3.5999999046325684), (0.0, 0.0, 0.0, 1.0))
((0.8348624110221863, 7.227495935069328e-09, -0.5504586696624756, 6.5), (-2.4284045885281103e-09, 1.0, 9.446869952967063e-09, 1.7881393432617188e-07), (0.5504586696624756, -6.550099573843227e-09, 0.8348624110221863, 3.5999996662139893), (0.0, 0.0, 0.0, 1.0))
((0.8348624110221863, 1.7369963245528197e-08, -0.5504586696624756, -0.5), (-4.7898804922397176e-09, 1.0, 2.4290782718594528e-08, 0.0), (0.5504586696624756, -1.764282941962847e-08, 0.8348624110221863, 3.5999999046325684), (0.0, 0.0, 0.0, 1.0))
((0.8348624110221863, 1.6392068147297323e-08, -0.5504587292671204, -7.0), (-6.3779554970722074e-09, 1.0, 2.0105691334038056e-08, -1.1920928955078125e-07), (0.5504587292671204, -1.3274685350950222e-08, 0.8348624110221863, 3.6000001430511475), (0.0, 0.0, 0.0, 1.0))
((0.8348624110221863, -1.5666801189695434e-08, -0.5504586696624756, -13.399999618530273), (-3.120775027287692e-10, 1.0, -2.8934673323988136e-08, 0.0), (0.5504586696624756, 2.4328256742478516e-08, 0.8348624110221863, 3.5999999046325684), (0.0, 0.0, 0.0, 1.0))
((1.0, -0.0, 0.0, 13.0), (0.0, 0.6000000238418579, 0.7999999523162842, 12.0), (-0.0, -0.7999999523162842, 0.6000000238418579, 2.0), (0.0, 0.0, 0.0, 1.0))
((1.0, -0.0, 0.0, 6.5), (0.0, 0.6000000238418579, 0.7999999523162842, 12.0), (-0.0, -0.7999999523162842, 0.6000000238418579, 2.0), (0.0, 0.0, 0.0, 1.0))
((1.0, -0.0, 0.0, 0.0), (0.0, 0.6000000238418579, 0.7999999523162842, 12.0), (-0.0, -0.7999999523162842, 0.6000000238418579, 2.0), (0.0, 0.0, 0.0, 1.0))
((1.0, -0.0, 0.0, -6.5), (0.0, 0.6000000238418579, 0.7999999523162842, 12.0), (-0.0, -0.7999999523162842, 0.6000000238418579, 2.0), (0.0, 0.0, 0.0, 1.0))
((1.0, -0.0, 0.0, -13.0), (0.0, 0.6000000238418579, 0.7999999523162842, 12.0), (-0.0, -0.7999999523162842, 0.6000000238418579, 2.0), (0.0, 0.0, 0.0, 1.0))
((-2.4981012813896086e-08, 0.6896551847457886, -0.7241379022598267, 13.0), (0.0, 0.7241379022598267, 0.6896551847457886, -12.0), (1.0, 0.0, -2.4981012813896086e-08, 8.0), (0.0, 0.0, 0.0, 1.0))
((-2.4981012813896086e-08, 0.6896551847457886, -0.7241379022598267, 6.5), (0.0, 0.7241379022598267, 0.6896551847457886, -12.0), (1.0, 0.0, -2.4981012813896086e-08, 8.0), (0.0, 0.0, 0.0, 1.0))
((-2.4981012813896086e-08, 0.6896551847457886, -0.7241379022598267, 0.0), (0.0, 0.7241379022598267, 0.6896551847457886, -12.0), (1.0, 0.0, -2.4981012813896086e-08, 8.0), (0.0, 0.0, 0.0, 1.0))
((-2.4981012813896086e-08, 0.6896551847457886, -0.7241379022598267, -6.5), (0.0, 0.7241379022598267, 0.6896551847457886, -12.0), (1.0, 0.0, -2.4981012813896086e-08, 8.0), (0.0, 0.0, 0.0, 1.0))
((-2.4981012813896086e-08, 0.6896551847457886, -0.7241379022598267, -13.0), (0.0, 0.7241379022598267, 0.6896551847457886, -12.0), (1.0, 0.0, -2.4981012813896086e-08, 8.0), (0.0, 0.0, 0.0, 1.0))
((1.0, 0.0, 0.0, 13.0), (0.0, 1.0, 0.0, 6.5), (0.0, 0.0, 1.0, 2.0), (0.0, 0.0, 0.0, 1.0))
((1.0, 0.0, 0.0, 6.5), (0.0, 1.0, 0.0, 6.5), (0.0, 0.0, 1.0, 2.0), (0.0, 0.0, 0.0, 1.0))
((1.0, 0.0, 0.0, 0.0), (0.0, 1.0, 0.0, 6.5), (0.0, 0.0, 1.0, 2.0), (0.0, 0.0, 0.0, 1.0))
((1.0, 0.0, 0.0, -6.5), (0.0, 1.0, 0.0, 6.5), (0.0, 0.0, 1.0, 2.0), (0.0, 0.0, 0.0, 1.0))
((1.0, 0.0, 0.0, -13.0), (0.0, 1.0, 0.0, 6.5), (0.0, 0.0, 1.0, 2.0), (0.0, 0.0, 0.0, 1.0))
