nulpdance_Minasunda.txt
((0.9931250214576721, 0.11705844104290009, -6.015402931325298e-08, 0.17009353637695312), (-0.11705844104290009, 0.9931250214576721, 5.183878926118268e-08, -13.831911087036133), (6.580864209126958e-08, -4.444085988097868e-08, 1.0, 23.81340217590332), (0.0, 0.0, 0.0, 1.0))
((0.0097068902105093, 0.9999529719352722, -2.654541333413363e-07, 13.052809715270996), (-0.9999529719352722, 0.0097068902105093, -5.571951078309212e-07, -6.022073745727539), (-5.545920771510282e-07, 2.708503075155022e-07, 1.0, 14.81340217590332), (0.0, 0.0, 0.0, 1.0))
((0.999671995639801, -0.025609804317355156, 7.531688197559561e-07, -13.162419319152832), (0.025609804317355156, 0.999671995639801, -1.2546025800475036e-06, -6.5436882972717285), (-7.207916610241227e-07, 1.2734795973301516e-06, 1.0, 14.813399314880371), (0.0, 0.0, 0.0, 1.0))
((0.9983008503913879, -0.058269765228033066, -1.3523419511329848e-05, 6.0556416511535645), (0.05826976150274277, 0.9983008503913879, -1.6990481526590884e-05, 12.615958213806152), (1.4490474313788582e-05, 1.61736043082783e-05, 1.0, 5.813401222229004), (0.0, 0.0, 0.0, 1.0))
((0.9985626339912415, -0.05359772592782974, -1.7985943486564793e-05, -5.8770036697387695), (0.05359772592782974, 0.9985626339912415, -1.2854769920522813e-05, 13.078691482543945), (1.8649077901500277e-05, 1.1872286449943203e-05, 1.0, 5.813403129577637), (0.0, 0.0, 0.0, 1.0))
((0.9999998807907104, 0.00045095226960256696, 5.439683718577726e-06, -119.23992156982422), (-0.0004509794234763831, 0.9998542666435242, 0.01706482097506523, -82.4049072265625), (2.2565275230590487e-06, -0.01706482097506523, 0.9998543858528137, -155.43650817871094), (0.0, 0.0, 0.0, 1.0))
((0.9999997615814209, -0.0007094451575540006, -1.4191557056619786e-05, -102.19377899169922), (0.0007095840410329401, 0.9998539686203003, 0.017072929069399834, -82.40472412109375), (2.077178123727208e-06, -0.01707293465733528, 0.9998542666435242, -155.43650817871094), (0.0, 0.0, 0.0, 1.0))
((0.9999998807907104, 0.0004497159388847649, 9.43950738019339e-07, -84.58052062988281), (-0.0004496665205806494, 0.9998542070388794, 0.017070844769477844, -82.40489196777344), (6.733217105647782e-06, -0.017070842906832695, 0.9998542666435242, -155.43650817871094), (0.0, 0.0, 0.0, 1.0))
((1.0, -0.0002338611229788512, 2.800493803079007e-06, -67.2294921875), (0.00023377934121526778, 0.9998545050621033, 0.017056046053767204, -82.40451049804688), (-6.7888322519138455e-06, -0.017056046053767204, 0.999854564666748, -155.43650817871094), (0.0, 0.0, 0.0, 1.0))
((0.9999992847442627, -0.0012065457412973046, -2.241962829430122e-05, -50.08123779296875), (0.001206752611324191, 0.9998533725738525, 0.017081545665860176, -82.40462493896484), (1.8066725715470966e-06, -0.01708156056702137, 0.9998540878295898, -155.43649291992188), (0.0, 0.0, 0.0, 1.0))
((1.0, -2.1448114750910463e-07, 6.088557142902573e-07, -119.26048278808594), (2.1447995379730855e-07, 1.0, 1.9711237655428704e-06, -64.60810852050781), (-6.088561690376082e-07, -1.9711237655428704e-06, 1.0, -156.7769012451172), (0.0, 0.0, 0.0, 1.0))
